,type,startup,shutdown,n,c2,c1,c0
7404,2,0,0,3,0.0,0.0,0.0
7405,2,0,0,3,0.0,0.0,0.0
7406,2,0,0,3,0.0,0.0,0.0
7407,2,0,0,3,0.0,0.0,0.0
7408,2,0,0,3,0.031,24.737,902.2
7409,2,0,0,3,0.04,25.102,902.2
7410,2,0,0,3,0.035,27.637,902.2
7411,2,0,0,3,0.036000000000000004,25.834,902.2
7412,2,0,0,3,0.042,28.454,902.2
7413,2,0,0,3,0.043,26.42,902.2
7414,2,0,0,3,0.0,0.0,236.06
7415,2,0,0,3,0.0,0.0,236.06
7416,2,0,0,3,0.0,0.0,236.06
7417,2,0,0,3,0.038,28.931,888.45
7418,2,0,0,3,0.0,0.0,0.0
7419,2,0,0,3,0.0,0.0,0.0
7420,2,0,0,3,0.0,0.0,0.0
7421,2,0,0,3,0.017,15.687,675.0
7422,2,0,0,3,0.0,0.0,236.67
7423,2,0,0,3,0.0,0.0,236.33
7424,2,0,0,3,0.0,0.0,236.03
7425,2,0,0,3,0.0,0.0,0.0
7426,2,0,0,3,0.0,0.0,0.0
7427,2,0,0,3,0.0,0.0,0.0
7428,2,0,0,3,0.0,0.0,0.0
7429,2,0,0,3,0.0,0.0,0.0
7430,2,0,0,3,0.0,0.0,0.0
7431,2,0,0,3,0.0,0.0,0.0
7432,2,0,0,3,0.0,0.0,0.0
7433,2,0,0,3,0.0,0.0,0.0
7434,2,0,0,3,0.0,0.0,0.0
7435,2,0,0,3,0.0,0.0,0.0
7436,2,0,0,3,0.0,0.0,0.0
7437,2,0,0,3,0.0,0.0,0.0
7438,2,0,0,3,0.0,0.0,236.05
7439,2,0,0,3,0.0,0.0,236.0
7440,2,0,0,3,0.0,0.0,236.0
7441,2,0,0,3,0.0,0.0,236.07
7442,2,0,0,3,0.0,0.0,236.07
7443,2,0,0,3,0.0,0.0,236.07
7444,2,0,0,3,0.0,0.0,236.07
7445,2,0,0,3,0.0,0.0,236.07
7446,2,0,0,3,0.0,0.0,236.06
7447,2,0,0,3,0.0,0.0,236.06
7448,2,0,0,3,0.0,0.0,236.06
7449,2,0,0,3,0.0,0.0,0.0
7450,2,0,0,3,0.026,27.316,236.35
7451,2,0,0,3,0.024,32.935,236.35
7452,2,0,0,3,0.0,0.0,236.03
7453,2,0,0,3,0.0,0.0,236.05
7454,2,0,0,3,0.0,0.0,236.05
7455,2,0,0,3,0.0,0.0,236.05
7456,2,0,0,3,0.0,0.0,236.05
7457,2,0,0,3,0.0,0.0,0.0
7458,2,0,0,3,0.0,0.0,0.0
7459,2,0,0,3,0.0,0.0,0.0
7460,2,0,0,3,0.0,0.0,0.0
7461,2,0,0,3,0.0,0.0,0.0
7462,2,0,0,3,0.025,29.026,236.07
7463,2,0,0,3,0.027000000000000003,26.651,236.07
7464,2,0,0,3,0.0,0.0,236.04
7465,2,0,0,3,0.0,0.0,236.04
7466,2,0,0,3,0.0,0.0,236.04
7467,2,0,0,3,0.0,0.0,236.04
7468,2,0,0,3,0.0,0.0,236.04
7469,2,0,0,3,0.0,0.0,236.02
7470,2,0,0,3,0.0,0.0,236.04
7471,2,0,0,3,0.0,0.0,0.0
7472,2,0,0,3,0.017,29.404,236.32
7473,2,0,0,3,0.031,27.866,236.32
7474,2,0,0,3,0.027000000000000003,30.863000000000003,236.32
7475,2,0,0,3,0.043,32.537,298.84
7476,2,0,0,3,0.031,28.144,298.84
7477,2,0,0,3,0.03,24.249,298.84
7478,2,0,0,3,0.014,18.371,606.9
7479,2,0,0,3,0.014,15.327,606.9
7480,2,0,0,3,0.009000000000000001,14.736,606.9
7481,2,0,0,3,0.0,0.0,0.0
7482,2,0,0,3,0.0,0.0,0.0
7483,2,0,0,3,0.0,0.0,0.0
7484,2,0,0,3,0.0,0.0,0.0
7485,2,0,0,3,0.0,0.0,0.0
7486,2,0,0,3,0.0,0.0,0.0
7487,2,0,0,3,0.0,0.0,0.0
7488,2,0,0,3,0.0,0.0,0.0
7489,2,0,0,3,0.0,0.0,0.0
7490,2,0,0,3,0.0,0.0,0.0
7491,2,0,0,3,0.0,0.0,236.05
7492,2,0,0,3,0.0,0.0,236.05
7493,2,0,0,3,0.0,0.0,0.0
7494,2,0,0,3,0.0,0.0,0.0
7495,2,0,0,3,0.0,0.0,0.0
7496,2,0,0,3,0.03,26.5,237.75
7497,2,0,0,3,0.028,29.641,237.75
7498,2,0,0,3,0.0,0.0,236.06
7499,2,0,0,3,0.0,0.0,236.06
7500,2,0,0,3,0.0,0.0,236.06
7501,2,0,0,3,0.0,0.0,236.06
7502,2,0,0,3,0.0,0.0,236.06
7503,2,0,0,3,0.0,0.0,236.06
7504,2,0,0,3,0.0,0.0,236.06
7505,2,0,0,3,0.0,0.0,236.06
7506,2,0,0,3,0.0,0.0,236.06
7507,2,0,0,3,0.0,0.0,236.06
7508,2,0,0,3,0.0,0.0,0.0
7509,2,0,0,3,0.0,0.0,0.0
7510,2,0,0,3,0.0,0.0,0.0
7511,2,0,0,3,0.0,0.0,0.0
7512,2,0,0,3,0.0,0.0,0.0
7513,2,0,0,3,0.0,0.0,0.0
7514,2,0,0,3,0.02,15.739,853.8
7515,2,0,0,3,0.0,0.0,0.0
7516,2,0,0,3,0.0,0.0,0.0
7517,2,0,0,3,0.0,0.0,0.0
7518,2,0,0,3,0.056,27.143,1021.41
7519,2,0,0,3,0.064,26.685,1021.41
7520,2,0,0,3,0.062,27.115,1021.41
7521,2,0,0,3,0.054000000000000006,26.763,1021.41
7522,2,0,0,3,0.035,28.674,237.55
7523,2,0,0,3,0.033,30.43,237.55
7524,2,0,0,3,0.0,0.0,0.0
7525,2,0,0,3,0.0,0.0,0.0
7526,2,0,0,3,0.0,0.0,0.0
7527,2,0,0,3,0.0,0.0,0.0
7528,2,0,0,3,0.0,0.0,0.0
7529,2,0,0,3,0.0,0.0,0.0
7530,2,0,0,3,0.0,0.0,0.0
7531,2,0,0,3,0.0,0.0,0.0
7532,2,0,0,3,0.0,0.0,0.0
7533,2,0,0,3,0.0,0.0,0.0
7534,2,0,0,3,0.0,0.0,0.0
7535,2,0,0,3,0.016,27.727,236.09
7536,2,0,0,3,0.029,27.811,236.09
7537,2,0,0,3,0.0,0.0,0.0
7538,2,0,0,3,0.0,0.0,0.0
7539,2,0,0,3,0.0,0.0,0.0
7540,2,0,0,3,0.0,0.0,0.0
7541,2,0,0,3,0.0,0.0,0.0
7542,2,0,0,3,0.0,0.0,0.0
7543,2,0,0,3,0.026,29.98,236.16
7544,2,0,0,3,0.0,0.0,236.03
7545,2,0,0,3,0.0,0.0,236.08
7546,2,0,0,3,0.0,0.0,236.08
7547,2,0,0,3,0.0,0.0,236.08
7548,2,0,0,3,0.013,22.242,236.1
7549,2,0,0,3,0.03,31.389,236.1
7550,2,0,0,3,0.0,0.0,236.67
7551,2,0,0,3,0.029,25.269,237.73
7552,2,0,0,3,0.046,34.022,237.73
7553,2,0,0,3,0.0,0.0,236.04
7554,2,0,0,3,0.0,0.0,236.04
7555,2,0,0,3,0.0,0.0,236.04
7556,2,0,0,3,0.0,0.0,236.04
7557,2,0,0,3,0.0,0.0,0.0
7558,2,0,0,3,0.0,0.0,0.0
7559,2,0,0,3,0.0,0.0,0.0
7560,2,0,0,3,0.0,0.0,0.0
7561,2,0,0,3,0.0,0.0,0.0
7562,2,0,0,3,0.0,0.0,236.04
7563,2,0,0,3,0.0,0.0,236.04
7564,2,0,0,3,0.0,0.0,236.04
7565,2,0,0,3,0.0,0.0,236.04
7566,2,0,0,3,0.0,0.0,236.04
7567,2,0,0,3,0.0,0.0,236.04
7568,2,0,0,3,0.0,0.0,236.03
7569,2,0,0,3,0.0,0.0,236.03
7570,2,0,0,3,0.0,0.0,236.03
7571,2,0,0,3,0.0,0.0,236.03
7572,2,0,0,3,0.0,0.0,236.03
7573,2,0,0,3,0.0,0.0,236.03
7574,2,0,0,3,0.026,30.311,236.48
7575,2,0,0,3,0.0,0.0,236.67
7576,2,0,0,3,0.0,0.0,236.05
7577,2,0,0,3,0.0,0.0,236.05
7578,2,0,0,3,0.0,0.0,236.05
7579,2,0,0,3,0.0,0.0,236.05
7580,2,0,0,3,0.0,0.0,236.05
7581,2,0,0,3,0.0,0.0,236.05
7582,2,0,0,3,0.0,0.0,0.0
7583,2,0,0,3,0.0,0.0,0.0
7584,2,0,0,3,0.0,0.0,0.0
7585,2,0,0,3,0.0,0.0,0.0
7586,2,0,0,3,0.0,0.0,236.05
7587,2,0,0,3,0.0,0.0,236.05
7588,2,0,0,3,0.0,0.0,236.05
7589,2,0,0,3,0.0,0.0,236.05
7590,2,0,0,3,0.0,0.0,236.03
7591,2,0,0,3,0.0,0.0,0.0
7592,2,0,0,3,0.006999999999999999,12.565,619.5
7593,2,0,0,3,0.0,0.0,0.0
7594,2,0,0,3,0.0,0.0,0.0
7595,2,0,0,3,0.0,0.0,0.0
7596,2,0,0,3,0.0,0.0,0.0
7597,2,0,0,3,0.0,0.0,0.0
7598,2,0,0,3,0.0,0.0,236.04
7599,2,0,0,3,0.0,0.0,236.04
7600,2,0,0,3,0.0,0.0,236.04
7601,2,0,0,3,0.0,0.0,236.04
7602,2,0,0,3,0.0,0.0,236.04
7603,2,0,0,3,0.0,0.0,0.0
7604,2,0,0,3,0.0,0.0,0.0
7605,2,0,0,3,0.025,15.79,922.0
7606,2,0,0,3,0.026,16.392,922.0
7607,2,0,0,3,0.018000000000000002,14.87,922.0
7608,2,0,0,3,0.0,0.0,0.0
7609,2,0,0,3,0.0,0.0,0.0
7610,2,0,0,3,0.0,0.0,0.0
7611,2,0,0,3,0.0,0.0,0.0
7612,2,0,0,3,0.0,0.0,0.0
7613,2,0,0,3,0.0,0.0,0.0
7614,2,0,0,3,0.0,0.0,236.07
7615,2,0,0,3,0.0,0.0,236.07
7616,2,0,0,3,0.0,0.0,236.07
7617,2,0,0,3,0.0,0.0,236.07
7618,2,0,0,3,0.0,0.0,236.07
7619,2,0,0,3,0.0,0.0,236.07
7620,2,0,0,3,0.011,16.597,647.85
7621,2,0,0,3,0.0,0.0,0.0
7622,2,0,0,3,0.0,0.0,236.04
7623,2,0,0,3,0.0,0.0,236.04
7624,2,0,0,3,0.0,0.0,236.04
7625,2,0,0,3,0.0,0.0,236.05
7626,2,0,0,3,0.0,0.0,236.05
7627,2,0,0,3,0.0,0.0,236.05
7628,2,0,0,3,0.0,0.0,236.05
7629,2,0,0,3,0.0,0.0,236.05
7630,2,0,0,3,0.0,0.0,236.05
7631,2,0,0,3,0.0,0.0,236.04
7632,2,0,0,3,0.0,0.0,236.04
7633,2,0,0,3,0.0,0.0,236.04
7634,2,0,0,3,0.0,0.0,236.04
7635,2,0,0,3,0.0,0.0,236.04
7636,2,0,0,3,0.0,0.0,236.05
7637,2,0,0,3,0.0,0.0,236.05
7638,2,0,0,3,0.0,0.0,236.05
7639,2,0,0,3,0.0,0.0,236.05
7640,2,0,0,3,0.0,0.0,0.0
7641,2,0,0,3,0.0,0.0,0.0
7642,2,0,0,3,0.0,0.0,0.0
7643,2,0,0,3,0.0,0.0,0.0
7644,2,0,0,3,0.026,17.811,906.0
7645,2,0,0,3,0.02,16.354,906.0
7646,2,0,0,3,0.0,0.0,236.17
7647,2,0,0,3,0.0,0.0,236.17
7648,2,0,0,3,0.0,0.0,236.06
7649,2,0,0,3,0.0,0.0,236.06
7650,2,0,0,3,0.0,0.0,0.0
7651,2,0,0,3,0.002,8.0,1000.0
7652,2,0,0,3,0.002,8.0,1000.0
7653,2,0,0,3,0.0,0.0,236.05
7654,2,0,0,3,0.0,0.0,236.05
7655,2,0,0,3,0.0,0.0,236.05
7656,2,0,0,3,0.0,0.0,236.05
7657,2,0,0,3,0.015,18.072,627.0
7658,2,0,0,3,0.009000000000000001,15.042,627.0
7659,2,0,0,3,0.01,16.858,627.0
7660,2,0,0,3,0.011,17.637999999999995,627.0
7661,2,0,0,3,0.0,0.0,236.05
7662,2,0,0,3,0.0,0.0,236.05
7663,2,0,0,3,0.0,0.0,236.05
7664,2,0,0,3,0.015,18.766,612.0
7665,2,0,0,3,0.021,14.752,849.45
7666,2,0,0,3,0.025,16.65,849.45
7667,2,0,0,3,0.0,0.0,0.0
7668,2,0,0,3,0.0,0.0,0.0
7669,2,0,0,3,0.0,0.0,0.0
7670,2,0,0,3,0.0,0.0,0.0
7671,2,0,0,3,0.0,0.0,0.0
7672,2,0,0,3,0.0,0.0,0.0
7673,2,0,0,3,0.0,0.0,236.05
7674,2,0,0,3,0.0,0.0,236.05
7675,2,0,0,3,0.0,0.0,236.05
7676,2,0,0,3,0.0,0.0,236.05
7677,2,0,0,3,0.024,18.065,886.95
7678,2,0,0,3,0.02,15.702,892.95
7679,2,0,0,3,0.019,14.436,892.95
7680,2,0,0,3,0.023,15.183,892.95
7681,2,0,0,3,0.0,0.0,0.0
7682,2,0,0,3,0.0,0.0,0.0
7683,2,0,0,3,0.033,30.107,236.16
7684,2,0,0,3,0.0,0.0,0.0
7685,2,0,0,3,0.0,0.0,0.0
7686,2,0,0,3,0.0,0.0,0.0
7687,2,0,0,3,0.0,0.0,0.0
7688,2,0,0,3,0.0,0.0,0.0
7689,2,0,0,3,0.0,0.0,0.0
7690,2,0,0,3,0.012,14.802,613.5
7691,2,0,0,3,0.014,16.125,613.5
7692,2,0,0,3,0.01,14.561,613.5
7693,2,0,0,3,0.0,0.0,237.63
7694,2,0,0,3,0.0,0.0,0.0
7695,2,0,0,3,0.0,0.0,0.0
7696,2,0,0,3,0.0,0.0,0.0
7697,2,0,0,3,0.02,15.14,843.6
7698,2,0,0,3,0.023,15.531,843.6
7699,2,0,0,3,0.0,0.0,0.0
7700,2,0,0,3,0.008,13.585,624.0
7701,2,0,0,3,0.0,0.0,0.0
7702,2,0,0,3,0.0,0.0,0.0
7703,2,0,0,3,0.01,17.752,605.78
7704,2,0,0,3,0.006999999999999999,15.036,605.78
7705,2,0,0,3,0.008,15.167,604.05
7706,2,0,0,3,0.0,0.0,0.0
7707,2,0,0,3,0.0,0.0,0.0
7708,2,0,0,3,0.0,0.0,0.0
7709,2,0,0,3,0.0,0.0,0.0
7710,2,0,0,3,0.0,0.0,0.0
7711,2,0,0,3,0.0,0.0,0.0
7712,2,0,0,3,0.0,0.0,0.0
7713,2,0,0,3,0.0,0.0,0.0
7714,2,0,0,3,0.0,0.0,0.0
7715,2,0,0,3,0.0,0.0,0.0
7716,2,0,0,3,0.0,0.0,0.0
7717,2,0,0,3,0.07,26.596,1337.54
7718,2,0,0,3,0.0,0.0,0.0
7719,2,0,0,3,0.0,0.0,0.0
7720,2,0,0,3,0.0,0.0,0.0
7721,2,0,0,3,0.002,8.0,1000.0
7722,2,0,0,3,0.0,0.0,236.04
7723,2,0,0,3,0.0,0.0,236.04
7724,2,0,0,3,0.0,0.0,236.04
7725,2,0,0,3,0.0,0.0,236.05
7726,2,0,0,3,0.0,0.0,236.04
7727,2,0,0,3,0.0,0.0,236.04
7728,2,0,0,3,0.0,0.0,236.04
7729,2,0,0,3,0.0,0.0,236.04
7730,2,0,0,3,0.0,0.0,236.04
7731,2,0,0,3,0.0,0.0,236.05
7732,2,0,0,3,0.0,0.0,236.05
7733,2,0,0,3,0.0,0.0,236.05
7734,2,0,0,3,0.0,0.0,236.05
7735,2,0,0,3,0.0,0.0,236.05
7736,2,0,0,3,0.0,0.0,236.05
7737,2,0,0,3,0.01,16.979,637.5
7738,2,0,0,3,0.0,0.0,236.05
7739,2,0,0,3,0.0,0.0,236.05
7740,2,0,0,3,0.0,0.0,236.05
7741,2,0,0,3,0.0,0.0,236.05
7742,2,0,0,3,0.0,0.0,236.05
7743,2,0,0,3,0.011,15.489,628.5
7744,2,0,0,3,0.0,0.0,236.06
7745,2,0,0,3,0.0,0.0,236.06
7746,2,0,0,3,0.0,0.0,236.06
7747,2,0,0,3,0.0,0.0,236.06
7748,2,0,0,3,0.0,0.0,236.06
7749,2,0,0,3,0.0,0.0,236.06
7750,2,0,0,3,0.01,16.942,609.75
7751,2,0,0,3,0.009000000000000001,14.39,609.75
7752,2,0,0,3,0.006999999999999999,14.8,609.75
7753,2,0,0,3,0.012,15.216,609.75
7754,2,0,0,3,0.0,0.0,0.0
7755,2,0,0,3,0.0,0.0,0.0
7756,2,0,0,3,0.0,0.0,0.0
7757,2,0,0,3,0.0,0.0,0.0
7758,2,0,0,3,0.0,0.0,0.0
7759,2,0,0,3,0.0,0.0,236.05
7760,2,0,0,3,0.0,0.0,236.05
7761,2,0,0,3,0.0,0.0,236.05
7762,2,0,0,3,0.023,16.496,833.9
7763,2,0,0,3,0.016,14.071,833.9
7764,2,0,0,3,0.023,17.244,833.9
7765,2,0,0,3,0.0,0.0,0.0
7766,2,0,0,3,0.0,0.0,0.0
7767,2,0,0,3,0.0,0.0,0.0
7768,2,0,0,3,0.0,0.0,0.0
7769,2,0,0,3,0.0,0.0,0.0
7770,2,0,0,3,0.014,16.819000000000006,627.0
7771,2,0,0,3,0.011,14.387,627.0
7772,2,0,0,3,0.014,16.426,627.0
7773,2,0,0,3,0.014,15.488,627.0
7774,2,0,0,3,0.0,0.0,0.0
7775,2,0,0,3,0.0,0.0,0.0
7776,2,0,0,3,0.009000000000000001,15.662,601.5
7777,2,0,0,3,0.01,15.806,603.54
7778,2,0,0,3,0.009000000000000001,17.479,603.54
7779,2,0,0,3,0.008,13.185,603.54
7780,2,0,0,3,0.014,17.102,603.54
7781,2,0,0,3,0.012,16.742,603.54
7782,2,0,0,3,0.024,15.762,850.88
7783,2,0,0,3,0.025,16.913,850.88
7784,2,0,0,3,0.0,0.0,236.05
7785,2,0,0,3,0.0,0.0,236.05
7786,2,0,0,3,0.0,0.0,236.05
7787,2,0,0,3,0.0,0.0,236.05
7788,2,0,0,3,0.0,0.0,236.05
7789,2,0,0,3,0.0,0.0,0.0
7790,2,0,0,3,0.0,0.0,0.0
7791,2,0,0,3,0.0,0.0,0.0
7792,2,0,0,3,0.0,0.0,0.0
7793,2,0,0,3,0.0,0.0,0.0
7794,2,0,0,3,0.0,0.0,0.0
7795,2,0,0,3,0.0,0.0,236.23
7796,2,0,0,3,0.0,0.0,236.06
7797,2,0,0,3,0.0,0.0,236.06
7798,2,0,0,3,0.0,0.0,236.06
7799,2,0,0,3,0.0,0.0,0.0
7800,2,0,0,3,0.0,0.0,0.0
7801,2,0,0,3,0.0,0.0,0.0
7802,2,0,0,3,0.011,14.436,670.2
7803,2,0,0,3,0.011,17.331,670.2
7804,2,0,0,3,0.017,18.303,670.2
7805,2,0,0,3,0.016,15.78,670.2
7806,2,0,0,3,0.01,15.62,670.2
7807,2,0,0,3,0.013,15.816,670.2
7808,2,0,0,3,0.051,30.272,666.58
7809,2,0,0,3,0.031,24.82800000000001,666.58
7810,2,0,0,3,0.0,0.0,236.11
7811,2,0,0,3,0.0,0.0,236.11
7812,2,0,0,3,0.0,0.0,236.05
7813,2,0,0,3,0.0,0.0,236.18
7814,2,0,0,3,0.0,0.0,236.18
7815,2,0,0,3,0.0,0.0,236.18
7816,2,0,0,3,0.0,0.0,236.18
7817,2,0,0,3,0.0,0.0,236.18
7818,2,0,0,3,0.0,0.0,236.18
7819,2,0,0,3,0.0,0.0,0.0
7820,2,0,0,3,0.009000000000000001,13.213,669.83
7821,2,0,0,3,0.015,14.752,669.83
7822,2,0,0,3,0.0,0.0,0.0
7823,2,0,0,3,0.0,0.0,0.0
7824,2,0,0,3,0.0,0.0,0.0
7825,2,0,0,3,0.0,0.0,0.0
7826,2,0,0,3,0.0,0.0,0.0
7827,2,0,0,3,0.0,0.0,0.0
7828,2,0,0,3,0.0,0.0,0.0
7829,2,0,0,3,0.0,0.0,237.51
7830,2,0,0,3,0.0,0.0,237.51
7831,2,0,0,3,0.0,0.0,237.51
7832,2,0,0,3,0.0,0.0,237.51
7833,2,0,0,3,0.0,0.0,236.04
7834,2,0,0,3,0.0,0.0,0.0
7835,2,0,0,3,0.0,0.0,0.0
7836,2,0,0,3,0.0,0.0,0.0
7837,2,0,0,3,0.0,0.0,0.0
7838,2,0,0,3,0.0,0.0,0.0
7839,2,0,0,3,0.0,0.0,0.0
7840,2,0,0,3,0.0,0.0,0.0
7841,2,0,0,3,0.0,0.0,0.0
7842,2,0,0,3,0.0,0.0,0.0
7843,2,0,0,3,0.0,0.0,0.0
7844,2,0,0,3,0.0,0.0,0.0
7845,2,0,0,3,0.0,0.0,0.0
7846,2,0,0,3,0.0,0.0,0.0
7847,2,0,0,3,0.0,0.0,0.0
7848,2,0,0,3,0.0,0.0,0.0
7849,2,0,0,3,0.0,0.0,0.0
7850,2,0,0,3,0.0,0.0,0.0
7851,2,0,0,3,0.0,0.0,0.0
7852,2,0,0,3,0.0,0.0,236.23
7853,2,0,0,3,0.029,18.193,997.5
7854,2,0,0,3,0.023,16.406,997.5
7855,2,0,0,3,0.08900000000000001,30.24,1450.2
7856,2,0,0,3,0.079,27.767,1450.2
7857,2,0,0,3,0.086,27.809,1450.2
7858,2,0,0,3,0.0,0.0,0.0
7859,2,0,0,3,0.0,0.0,0.0
7860,2,0,0,3,0.0,0.0,0.0
7861,2,0,0,3,0.006999999999999999,15.654000000000002,603.6
7862,2,0,0,3,0.013,15.075,603.6
7863,2,0,0,3,0.0,0.0,0.0
7864,2,0,0,3,0.0,0.0,0.0
7865,2,0,0,3,0.0,0.0,0.0
7866,2,0,0,3,0.0,0.0,0.0
7867,2,0,0,3,0.0,0.0,0.0
7868,2,0,0,3,0.0,0.0,0.0
7869,2,0,0,3,0.0,0.0,0.0
7870,2,0,0,3,0.0,0.0,0.0
7871,2,0,0,3,0.0,0.0,0.0
7872,2,0,0,3,0.0,0.0,236.06
7873,2,0,0,3,0.0,0.0,236.06
7874,2,0,0,3,0.0,0.0,236.06
7875,2,0,0,3,0.0,0.0,236.06
7876,2,0,0,3,0.006999999999999999,16.022000000000002,603.0
7877,2,0,0,3,0.009000000000000001,17.872,605.65
7878,2,0,0,3,0.009000000000000001,14.484000000000002,605.65
7879,2,0,0,3,0.014,16.799,605.65
7880,2,0,0,3,0.0,0.0,0.0
7881,2,0,0,3,0.0,0.0,236.07
7882,2,0,0,3,0.0,0.0,236.07
7883,2,0,0,3,0.0,0.0,236.05
7884,2,0,0,3,0.0,0.0,236.05
7885,2,0,0,3,0.0,0.0,0.0
7886,2,0,0,3,0.0,0.0,0.0
7887,2,0,0,3,0.0,0.0,0.0
7888,2,0,0,3,0.0,0.0,0.0
7889,2,0,0,3,0.0,0.0,0.0
7890,2,0,0,3,0.0,0.0,0.0
7891,2,0,0,3,0.0,0.0,0.0
7892,2,0,0,3,0.0,0.0,0.0
7893,2,0,0,3,0.0,0.0,0.0
7894,2,0,0,3,0.0,0.0,236.06
7895,2,0,0,3,0.0,0.0,236.06
7896,2,0,0,3,0.0,0.0,236.06
7897,2,0,0,3,0.0,0.0,236.06
7898,2,0,0,3,0.0,0.0,236.06
7899,2,0,0,3,0.0,0.0,236.06
7900,2,0,0,3,0.0,0.0,236.48
7901,2,0,0,3,0.0,0.0,236.03
7902,2,0,0,3,0.0,0.0,236.03
7903,2,0,0,3,0.0,0.0,236.03
7904,2,0,0,3,0.0,0.0,236.03
7905,2,0,0,3,0.023,16.605,812.63
7906,2,0,0,3,0.023,16.590999999999998,812.63
7907,2,0,0,3,0.0,0.0,0.0
7908,2,0,0,3,0.0,0.0,0.0
7909,2,0,0,3,0.0,0.0,236.05
7910,2,0,0,3,0.0,0.0,236.06
7911,2,0,0,3,0.0,0.0,236.06
7912,2,0,0,3,0.0,0.0,236.05
7913,2,0,0,3,0.0,0.0,236.06
7914,2,0,0,3,0.0,0.0,236.06
7915,2,0,0,3,0.0,0.0,236.06
7916,2,0,0,3,0.0,0.0,0.0
7917,2,0,0,3,0.0,0.0,0.0
7918,2,0,0,3,0.0,0.0,0.0
7919,2,0,0,3,0.0,0.0,236.02
7920,2,0,0,3,0.0,0.0,236.02
7921,2,0,0,3,0.0,0.0,236.04
7922,2,0,0,3,0.0,0.0,236.04
7923,2,0,0,3,0.0,0.0,236.05
7924,2,0,0,3,0.0,0.0,236.05
7925,2,0,0,3,0.0,0.0,236.05
7926,2,0,0,3,0.0,0.0,236.05
7927,2,0,0,3,0.0,0.0,236.05
7928,2,0,0,3,0.0,0.0,236.05
7929,2,0,0,3,0.0,0.0,236.09
7930,2,0,0,3,0.0,0.0,236.69
7931,2,0,0,3,0.0,0.0,236.69
7932,2,0,0,3,0.022,27.549,236.66
7933,2,0,0,3,0.026,28.51,236.66
7934,2,0,0,3,0.024,26.226,236.66
7935,2,0,0,3,0.021,20.74,236.66
7936,2,0,0,3,0.0,0.0,0.0
7937,2,0,0,3,0.03,32.187,236.2
7938,2,0,0,3,0.013,16.956,601.8
7939,2,0,0,3,0.011,15.104,673.5
7940,2,0,0,3,0.014,16.055,601.8
7941,2,0,0,3,0.0,0.0,0.0
7942,2,0,0,3,0.0,0.0,0.0
7943,2,0,0,3,0.0,0.0,0.0
7944,2,0,0,3,0.0,0.0,0.0
7945,2,0,0,3,0.0,0.0,236.1
7946,2,0,0,3,0.0,0.0,236.1
7947,2,0,0,3,0.0,0.0,236.1
7948,2,0,0,3,0.0,0.0,236.1
7949,2,0,0,3,0.0,0.0,236.1
7950,2,0,0,3,0.0,0.0,236.1
7951,2,0,0,3,0.01,16.302,663.67
7952,2,0,0,3,0.012,13.568,663.67
7953,2,0,0,3,0.0,0.0,0.0
7954,2,0,0,3,0.016,17.324,733.95
7955,2,0,0,3,0.018000000000000002,15.489,733.95
7956,2,0,0,3,0.013,14.825,733.95
7957,2,0,0,3,0.02,18.702,733.95
7958,2,0,0,3,0.019,15.922,733.95
7959,2,0,0,3,0.015,17.035999999999998,733.95
7960,2,0,0,3,0.0,0.0,0.0
7961,2,0,0,3,0.0,0.0,0.0
7962,2,0,0,3,0.0,0.0,236.16
7963,2,0,0,3,0.0,0.0,0.0
7964,2,0,0,3,0.0,0.0,0.0
7965,2,0,0,3,0.0,0.0,0.0
7966,2,0,0,3,0.012,15.467,607.24
7967,2,0,0,3,0.009000000000000001,15.464,607.24
7968,2,0,0,3,0.01,15.229,607.24
7969,2,0,0,3,0.008,17.124000000000002,607.24
7970,2,0,0,3,0.009000000000000001,16.465,649.13
7971,2,0,0,3,0.016,16.276,649.13
7972,2,0,0,3,0.0,0.0,0.0
7973,2,0,0,3,0.009000000000000001,16.238,605.07
7974,2,0,0,3,0.012,14.276,605.07
7975,2,0,0,3,0.016,17.903,605.07
7976,2,0,0,3,0.011,16.535,605.07
7977,2,0,0,3,0.009000000000000001,15.212,605.07
7978,2,0,0,3,0.0,0.0,236.06
7979,2,0,0,3,0.0,0.0,236.06
7980,2,0,0,3,0.0,0.0,236.06
7981,2,0,0,3,0.0,0.0,236.06
7982,2,0,0,3,0.0,0.0,236.04
7983,2,0,0,3,0.0,0.0,236.04
7984,2,0,0,3,0.0,0.0,236.04
7985,2,0,0,3,0.0,0.0,236.04
7986,2,0,0,3,0.0,0.0,0.0
7987,2,0,0,3,0.0,0.0,0.0
7988,2,0,0,3,0.0,0.0,0.0
7989,2,0,0,3,0.0,0.0,0.0
7990,2,0,0,3,0.0,0.0,0.0
7991,2,0,0,3,0.0,0.0,0.0
7992,2,0,0,3,0.0,0.0,0.0
7993,2,0,0,3,0.0,0.0,0.0
7994,2,0,0,3,0.0,0.0,0.0
7995,2,0,0,3,0.026,17.485,888.15
7996,2,0,0,3,0.027000000000000003,17.862000000000005,888.15
7997,2,0,0,3,0.027000000000000003,17.59,888.15
7998,2,0,0,3,0.0,0.0,236.02
7999,2,0,0,3,0.0,0.0,236.02
8000,2,0,0,3,0.0,0.0,236.02
8001,2,0,0,3,0.0,0.0,236.02
8002,2,0,0,3,0.0,0.0,236.02
